
==== Front
BMC BioinformaticsBMC BioinformaticsBMC Bioinformatics1471-2105BioMed Central London 328610.1186/s12859-019-3286-3Methodology ArticleMultiset sparse partial least squares path modeling for high dimensional omics data analysis http://orcid.org/0000-0003-4969-5555Csala Attila a@csala.me Zwinderman Aeilko H. a.h.zwinderman@amc.uva.nl Hof Michel H. m.h.hof@amc.uva.nl 0000000084992262grid.7177.6Department of Clinical Epidemiology, Biostatistics and Bioinformatics, University of Amsterdam, Amsterdam, 1105 AZ The Netherlands 9 1 2020 9 1 2020 2020 21 95 3 2019 20 11 2019 © The Author(s) 2019Open Access This article is distributed under the terms of the Creative Commons Attribution 4.0 International License (http://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium, provided you give appropriate credit to the original author(s) and the source, provide a link to the Creative Commons license, and indicate if changes were made. The Creative Commons Public Domain Dedication waiver(http://creativecommons.org/publicdomain/zero/1.0/) applies to the data made available in this article, unless otherwise stated.Background
Recent technological developments have enabled the measurement of a plethora of biomolecular data from various omics domains, and research is ongoing on statistical methods to leverage these omics data to better model and understand biological pathways and genetic architectures of complex phenotypes. Current reviews report that the simultaneous analysis of multiple (i.e. three or more) high dimensional omics data sources is still challenging and suitable statistical methods are unavailable. Often mentioned challenges are the lack of accounting for the hierarchical structure between omics domains and the difficulty of interpretation of genomewide results. This study is motivated to address these challenges. We propose multiset sparse Partial Least Squares path modeling (msPLS), a generalized penalized form of Partial Least Squares path modeling, for the simultaneous modeling of biological pathways across multiple omics domains. msPLS simultaneously models the effect of multiple molecular markers, from multiple omics domains, on the variation of multiple phenotypic variables, while accounting for the relationships between data sources, and provides sparse results. The sparsity in the model helps to provide interpretable results from analyses of hundreds of thousands of biomolecular variables.

Results
With simulation studies, we quantified the ability of msPLS to discover associated variables among high dimensional data sources. Furthermore, we analysed high dimensional omics datasets to explore biological pathways associated with Marfan syndrome and with Chronic Lymphocytic Leukaemia. Additionally, we compared the results of msPLS to the results of Multi-Omics Factor Analysis (MOFA), which is an alternative method to analyse this type of data.

Conclusions
msPLS is an multiset multivariate method for the integrative analysis of multiple high dimensional omics data sources. It accounts for the relationship between multiple high dimensional data sources while it provides interpretable results through its sparse solutions. The biomarkers found by msPLS in the omics datasets can be interpreted in terms of biological pathways associated with the pathophysiology of Marfan syndrome and of Chronic Lymphocytic Leukaemia. Additionally, msPLS outperforms MOFA in terms of variation explained in the chronic lymphocytic leukaemia dataset while it identifies the two most important clinical markers for Chronic Lymphocytic Leukaemia

Availability
http://uva.csala.me/mspls.https://github.com/acsala/2018_msPLS

Keywords
Multivariate analysisHigh dimensional omics dataPartial least squaresissue-copyright-statement© The Author(s) 2020
==== Body
Background
Technological developments have enabled the measurement and storage of a plethora of biomolecular data extracted from various omics domains, such as data from the genome, epigenome, proteome or metabolome. It has become common to measure hundreds of thousands of biomolecular variables. To explore biological pathways across multiple omics domains, which might be associated with phenotypic (e.g. disease) outcomes, a natural research direction is to simultaneously analyse these omics domains. Complex diseases, such as obesity, diabetes, and schizophrenia have genetic architectures that involve many biological pathways, since they are a result of interactions between genomic, epigenomic and environmental variables [1, 2]. Therefore, modeling biological pathways across multiple omics domains might help to better understand the underlying genetic architecture and biological processes of complex phenotypes, which in turn leads to improved diagnosis, prognosis and therapy [1].

There is ongoing research for suitable statistical methods that could help leverage the available omics data to better model and understand biological pathways and genetic architectures of complex phenotypes on the biomolecular level [3].

Some of the first statistical methods developed for the integrated (i.e. simultaneous) analysis of multiple high dimensional omics datasets are generalizations of well known multivariate methods; e.g. sparse Canonical Correlation Analysis (CCA) [4–8], sparse Redundancy Analysis (RDA) [9, 10], and Multi-Omics Factor Analysis (MOFA) [11]. Detailed reviews and discussions on multivariate methods for omics data analysis can be found in [3, 12–18]. Although there are various statistical methods available to analyse omics data, recent reports argue that the simultaneous analysis of multiple (i.e. three or more) omics data sources is still challenging and current statistical methods are suboptimal. Among the challenges are the lack of accounting for the hierarchical structure between omics domains (i.e. relationship between data sources) and the difficulty of interpretation of genomewide results [2, 3, 19, 20].

To address those challenges, we propose a multiset multivariate statistical method, called multiset sparse Partial Least Squares path modeling (msPLS). msPLS is the penalised extension of multi-block Partial Least Squares path modeling (PLS-PM). Given the situation where biomolecular variables from multiple omics domains are measured on the same patients with shared phenotypes of interest, msPLS models biological pathways by identifying biomarkers (i.e. biomolecular variables that are associated with the phenotypes of interest) in each omics domain. The omics domains are assumed to have a hierarchical structure between each other, and their relationship is modelled in terms of dependencies through explanatory and response domain pairs. The explanatory and response omics data source pairs can be determined through the hypothesised information transfer between data sources as follows [21]. In an asymmetric relationship, a response data source is dependent on a explanatory data source if the prevalent way of information transfer is from the explanatory to the response data source. In a symmetric relationship, there is a recursive information transfer between data sources, and both data sources are dependent on each other. In PLS-PM, latent variables (LVs) are used to model the relationships between explanatory and response manifest variables (MVs) [22, 23]. Similarly to PLS-PM, the LVs in msPLS are linear combinations of the MVs, and are estimated in an iterative regression framework [24]. The LVs are constructed so that the combination of the explanatory MVs account for the most variance either directly in the response MVs (in an asymmetric relationship), or in the LVs of the response MVs (in a symmetric relationship). In general, Partial Least Squares path modeling distinguishes between these two types of relationships between data sources (i.e. symmetric or asymmetric relationships) the same way as the two well known multivariate statistical methods Canonical Correlation Analysis [8] and Redundancy Analysis [10] do. In the “Methods” section, we describe msPLS’s direct correspondence with those two well known multivariate methods. We give a detailed description of msPLS in the “Methods” section.

To illustrate such an explanatory and response dependency structure, consider that we have biomolecular variables (i.e. genomewide epigenomic, transcriptomic and proteomic variables) measured in patients with Marfan syndrome. The goal of this analysis is to use msPLS to explore biological pathways associated with Marfan syndrome, through the simultaneous analysis of the data sources. For this setting, we assume that the proteomic variables are responses for both the epigenomic and transcriptomic variables. Thus the proteome data source has an asymmetric relationship with both the epigenome and the transcriptome data sources. Additionally, there is a symmetric relationship between the epigenome and the transcriptome data sources, assuming a recursive information transfer between the epigenome and transcriptome. These assumptions are based on the special biological sequential information transfers of the central dogma of molecular biology and its elaborated versions [25, 26]. Given the above relationship between omics domains, msPLS identifies the combination of epigenomic and transcriptomic biomarkers that explain the most variance in the proteomic variables, while the combination of the epigenomic and transcriptomic biomarkers have maximum possible correlation with each other. This example is elaborated in more detail in the “Results” section of this paper.

To provide interpretable results from analyses of hundreds of thousands of MVs is addressed through sparse variable selection. msPLS enforces sparse variable selection through penalization methods, such as through the Least Absolute Shrinkage and Selection Operator (LASSO), Ridge, and Elastic Net (ENet) penalization methods [27]. These penalization methods are introduced to PLS-PM by regularising the multivariate regression steps in the iterative regression framework. Introducing regularisation allows msPLS to deal with the characteristic high dimensionality of omics datasets, where the number of variables are much higher than the number of samples. In addition, regularisation improves the interpretability of the final model in the form of sparse variable selection. Once the final model is obtained, the identified biomarkers can be interpreted in terms of biological pathways that are associated with the interest of phenotypes. In the “Methods” section, we quantify msPLS’s ability to identify a handful of associated variables from multiple data sources among thousands of irrelevant variables.

The rest of the paper is structured as follows. In the next section, the results of the real data analyses are described, where msPLS was applied to geneomewide biomolecular variables measured in Marfan patients in order to explain the variance in the phenotypic proteomic variables with the combination of biomarkers from the epigenome and transcriptome, while accounting for a hypothesised relationship in omics domains. Additionally, msPLS was applied to a second omics dataset containing data from patients with Chronic lymphocytic leukaemia, and its results were compared to the results of MOFA. We discuss these findings in the “Discussion” section. In the “Methods” section, we describe msPLS and its implementation in an iterative regression framework, along with a working example of the analysis of three related data sources. In addition, we describe how msPLS, and PLS in general, relate to two well known multivariate methods, CCA and RDA. Finally, we show the results from a simulation study that was performed to assess the ability of msPLS to deal with high dimensional data and its ability to extract explanatory MVs that explain the most variance in the response MVs and LVs.

Results
We applied msPLS to genomewide epigenomic, transcriptomic and proteomic data sources measured in Marfan patients [28]. In addition, we applied msPLS to genomic, epigenomic, transcriptomic, and drug response data sources measured in Chronic Lymphocytic Leukaemia (CLL) patients [29].

Marfan data
The goal of this analysis was to explore biological pathways associated with Marfan disease based on epigenomic, transcriptomic and proteomic data measured in 37 Marfan patients [30]. The 364,134 epigenomic methylation variables were obtained by Illumina Infinium HumanMethylation450 BeadChip from blood leukocytes, the 18,424 transcriptomic gene expression variables were obtained by Affymetrix Human Exon 1.0ST Arrays from skin biopsy, and the 47 proteomic cytokine variables were measured in blood plasma.

The model was constructed by extracting the combination of LVs from the epigenome and transcriptome that explain the most variance in the phenotypic proteome MVs (Fig. 1). We hypothesised a symmetric relationship between the epigenome and transcriptome and asymmetric relationships from the proteome to both the epigenome and the transcriptome, so that the proteomic variables were set as response MVs for both the epigenomic and transcriptomic MVs. We used Univariate Soft Thresholding (UST) penalisation with 10-fold cross validation (see “Methods” section) to find the penalisation parameter that optimised the sum of squared correlations between the combination of LVs from the epigenome and transcriptome with respect to the proteome variables (see Eq. (5) in Methods). The final model extracted 40 methylation markers and 52 gene expression markers that optimised the sum of squared correlation of the explanatory LVs of the epigenome and transcriptome with the MVs from the proteome (Fig. 2). The sum of squared correlations was 9.32. Through bootstrapping, we obtained a 95% confidence interval of [9.03, 9.56] and a p-value <0.01 after permutation (see “Methods” section). The best fitting model resulted in a set of LVs that captured 49% of variance in both the epigenome and transcriptome variables and 65% of variance in the proteome variables. The extracted biomarkers with their corresponding individual contribution towards the overall explained variance in the proteomic variables (i.e. illustrated by the methylation and gene expression weights) and the proteomic variables with their corresponding individual correlation strength with the combination of the explanatory LVs (i.e. illustrated by the cytokine weights) are listed in Table 1.
Fig. 1 msPLS identified a combination of 40 epigenomic markers (denoted as ξ1) and 52 transcriptomic markers (denoted as ξ2) that explain the most variance in the proteome variables. The color scale represents the strength of w regression weights


Fig. 2 msPLS identified 40 methylation markers and 52 gene expression markers that optimised the sum of squared correlation of the explanatory LVs of the epigenome and transcriptome with the MVs from the proteome


Table 1 The weights of the epigenomic, transcriptomic and proteomic variables extracted by msPLS from the Marfan data

Methylation markers	Gene expression markers	Cytokine markers	
Site	w	Gene code	w	Marker code	w	
 a. Estimate initial LVsζ1∝X1w1(0); where ∝ indicates that ζ1 is normalised to unit variance

 ζ2∝X2w2(0)

 ζ3∝X3w3(0)

 b. Model the relationship between data sources

 (i) Let vector cq be the q-th row of C that indicates the data sources that are explanatory for data source q, i.e. c1=[0,1,0],c2=[1,0,0],c3=[1,1,0]; indicating X1 has one explanatory, X2 has one explanatory and X3 has two explanatory data sources

 If∑i=13cqi>0, i.e. if data source q has any explanatory data sources:

 Θcqq=Zcq′Zcq−1Zcq′ζq,

where Z is the matrix of column bind LVs, i.e. Z=[ζ1,ζ2,ζ3], and Zcq is the matrix of column bind explanatory LVs of data source q. Then θcqq is calculated as follows:

For c1 we calculate

Θc11=θ21=ζ2′ζ2−1ζ2′ζ1 and the value of θ11 and θ31 remain 0.

For c2 we calculate

Θc22=θ12=[ζ1′ζ1]−1ζ1′ζ2, and the value of θ22 and θ32 remain 0,

and for c3 we calculate

Θc33=θ13θ23′=[ζ1,ζ2]′[ζ1,ζ2]−1[ζ1,ζ2]′ζ3,

where the entries θ13 and θ23 are obtained from the multiple regression step [[ζ1,ζ2]′[ζ1,ζ2]]−1[ζ1,ζ2]′ζ3, and [ζ1,ζ2] is the matrix obtained by column binding ζ1 and ζ2. The value of θ33 remains 0.

 (ii) Let vector cq′ be the q′-th column of C that indicates the data sources that are response for data source q′, i.e. c1=[0,1,1]′,c2=[1,0,1]′,c3=[0,0,0]′; indicating X1 has two responses, X2 has two responses and X3 has no response data sources

 If∑i=13ciq′>0, i.e. if data source q′ has any response data sources:

 Θcq′q′=cor(ζq′,ζcq′),

i.e., for c1 we calculate

Θc11=θ21θ31=or(ζ1,ζ2)cor(ζ1,ζ3)

and for c2 we calculate

Θc22=θ12θ32=cor(ζ2,ζ1)cor(ζ2,ζ3)

After Steps (b-i) and (b-ii), the entries of Θ are;
 Θ=0cor(ζ2,ζ1)θ13cor(ζ1,ζ2)0θ23cor(ζ1,ζ3)cor(ζ2,ζ3)0, 

Notice that θ21 and θ12 in Step (b-i) are overwritten in Step (b-ii). This is because ζ1 and ζ2 are both responses to each other.

 c. Re-estimate the the latent variables

 [ζ~1,ζ~2,ζ~3]=[ζ1,ζ2,ζ3]Θ

 d. Estimate the new w(1) weights

 w1(1)=argminw1(0)w1′(0)X1′X1+λ2I1+λ2w1(0)−2ζ~1′X1w1(0)+λ1w1(0)

 w2(1)=argminw2(0)w2′(0)X2′X2+λ2I1+λ2w2(0)−2ζ~2′X2w2(0)+λ1w2(0)

 w3(1)=[ζ~3′ζ~3]−1ζ~3′X3′

 e. Evaluate the convergence criteria and discard the old
w(0) weights

 CRT=∑q=13(wq(1)−wq(0))2

 w1(0)=w1(1), w2(0)=w2(1) and w3(0)=w3(1)



Upon convergence, returnw1(0),w2(0), andw3(0)



General case
The general case for msPLS can be described as follows. Given Q related data sources X1,...,Xq,...,XQ with p1,...,pq,...pQ corresponding MVs, measured on n samples (i.e. X1∈ℝn×p1,..., Xq∈ℝn×pq,...,XQ∈ℝn×pQ), and a Q dimensional connectivity matrix C (i.e. C∈{0,1}Q×Q), where the entry cqq′ is 1 if data source q is a response data source for data source q′ and 0 otherwise. The goal of the analysis then is to optimise the following objective function () in respect to data source q′;
 5 OF=argmax∑r=1Rq′Cor(ζq′→r,ζq′)2if∑i=1Qciq′>0∑i=1pq′∑m=1Mq′Cor(ζm→q′,xq′(i))2otherwise 

where ζq is the LV of Xq′, cq′ indicates the q′th column of matrix C (i.e. ||cq′||>0 indicates that data source q′ have at least one response data source), xq′(i) denotes the ith column of data source Xq′ (i.e. the ith MV of Xq′), ∑r=1Rq′ζq′→r denotes the sum of Rq′ LVs that are response for ζq′, and ∑m=1Mq′ζm→q′ denotes the sum of Mq′ LVs that are explanatory for ζq′. In other words, if data source q′ have at least one response data source, then the squared correlation between ζq′ and the combination of its response LVs is maximised, and if data source q′ does not have any response data sources, the correlation between the MVs of Xq′ and the combination of the explanatory LVs for Xq′ is maximised. The symmetric relationship between Xq and Xq′ is indicated as cqq′=cq′q=1, in which case the OF of their pairwise analysis is to maximise the correlation between their LVs ζq and ζq′, corresponding to the characteristic objective function of Canonical Correlation Analysis (CCA) [8, 22, 50]. In an asymmetric relationship, the OF of a pairwise analysis is to maximise the sum of squared correlation between the explanatory LV ζq and the response MVs in Xq′, corresponding to the characteristic objective function of Redundancy Analysis (RDA) [10, 22, 51]. This direct correspondence with CCA and RDA is described in Additional file 1 under the Modes of relationships between data sources section.

Next we describe the general algorithm for Q data sources.


General msPLS algorithm
Given Q data sources X1,..,Xq,...,XQ,

and Θ=C∈{0,1}Q×Q, where cq,q′=1ifXqresponse forXq′0otherwise






Preliminary steps
Center and scale X1,..,Xq,...,XQ

Set wq(0) to arbitrary weight vectors [1,1,...,1]′ with length pq

Define convergence criterion CRT=1 and a small positive tolerance γ=10−6





Iterative regression steps


While CRT≥γ;
 a. Estimate initial LVs

 ζq∝Xqwq(0); where q is the index from 1 to Q and ∝ indicates that ζq is normalised to unit variance

 b. Model the relationship between data sources

 (i) Let vector cq be the q-th row of C that indicates the data sources that are exploratory for data source q

 If∑i=1Qcqi>0, i.e. if data source q has any explanatory data sources:

 Θcqq=[Zcq′Zcq]−1Zcq′ζq,

where Z is the matrix of column bind LVs, i.e. Z=[ζ1,ζ2,ζ3], and Zcq is the matrix of the column-bind explanatory LVs of data source q.

 (ii) Let vector cq′ be the q′-th column of C that indicates the data sources that are response for data source q′

 If∑i=1Qciq′>0, i.e. if data source q′ has any responses:

 Θcq′q′=cor(ζq′,ζcq′)

 c. Re-estimate the LVs

 Z~=ZΘ

 d. Estimate the new wq(1) weights

 If
Xq doesn’t have any response data sources:

 wq(1)=[ζ~q′ζ~q]−1ζ~q′Xq′

 otherwise:

 wq(1)=argminwq(0)wq′(0)Xq′Xq+λ2I1+λ2wq(0)−2ζ~q′Xqwq(0)+λ1wq(0)

 e. Evaluate the convergence criteria and discard the oldwq(0)weights and calculate OF from Eq. (5) with respect to each data sources

 CRT=∑(wq(1)−wq(0))2

 wq(0)=wq(1)



Upon convergence, return wq(0)




After the algorithm converges, the wq weights indicate the contribution of explanatory MVs from the qth data source towards the overall explained variance in the response MVs or LVs (see Additional file 1 under Modes of relationships between data sources section). Through the penalisation of the multivariate regression in Step (2-d), a small subset of explanatory MVs are extracted, namely those with the highest explanatory power for the variance in their response MVs or LVs. The extracted set of MVs can be further explored in terms of known biological pathways, for example through gene enrichment analysis.

Multiple latent variables per dataset
It is possible to extract multiple LVs per data source in a way that they explain a different portion of variance in the MVs. The explained variance is based on the R2 statistic obtained from the regression model from Step (2-d) in the general msPLS algorithm. The subsequent latent variables can be obtained by applying msPLS to the residual data sources, where the residuals data sources are calculated as
 Xq(α)res=Xq(α)−X^q(α)=Xq(α)−ζq(α)[ζq(α)′ζq(α)]−1ζq(α)′Xq(α). 

Selecting the optimal penalisation parameters and assessing the statistical significance of the resulting model
In order to obtain the wq weights that optimise OF in Eq. (5), the optimal LASSO and Ridge penalisation parameters can be selected through k-fold cross validation. Given the usual size of omics data and the multiset approach of the analysis, searching for the optimal penalisation parameters is often too computationally expensive. As a solution, we propose to use Univariate Soft Thresholding (UST), by setting λ2→∞ in Eq. (4) [27].

To assess the statistical significance of a resulting model in respect to the OF in Eq. (5), we use a standard permutation approach. The null distribution of the optimisation criterion is estimated by applying msPLS to permuted dataset, where we permute the rows of each dataset. Permuting the samples removes the correlation between data sources while the internal correlation structure of each data source is preserved. The weights obtained from the permutation are used to calculate OF, and the null distribution of the optimisation criterion can be approximated by repeating the permutation a large number of times. In addition, we use bootstrapping to approximate the confidence intervals for the optimised OF. During bootstrapping, the observations are sampled with replacement and the penalisation parameters from the original model are used for the bootstrap samples. In contrast to permutation, with bootstrapping the correlation between data sources is also preserved. After repeating the bootstrapping many times, the selected quantiles of the resulting distribution are reported.

Assessing msPLS’s ability to identify associated variables among multiple high dimensional data sources
Before we applied msPLS to omics data sources, we analysed simulated data to assess msPLS’s ability to extract the associated MVs from multiple high dimensional data sources that optimise the OF in Eq. (5). Then we applied msPLS to omics data sources to see whether the resulting model can be interpreted in terms of known biological pathways. Below, we describe the simulation studies, and the real data analysis can be found in the “Results” section.

Simulation studies
We conducted simulation studies to assess msPLS’s ability to identify associated MVs (i.e. explanatory MVs that are highly correlated with their response MVs and thus have the highest explanatory power for the variance in the response MVs) when those MVs are spread over multiple data sources. We repeated the simulations 1000 times and used UST penalisation for which the optimal penalty parameter (λ1) was selected through 10-fold cross validation. Additionally, we assessed the statistical significance of the resulting models through permutations and the confidence interval of the optimisation criterion was approximated through bootstrapping.

Data generation for simulation studies
For all simulation studies, we generated three data sources, X1, X2 and X3, in such way that the relationship between data sources resembles the one we describe in “Chronic lymphocytic leukaemia data” section (Fig. 4).

All Xqs were assigned to pq number of MVs (i.e. p1 = p2 = 1000, p3 = 100) from which kq variables were associated with their LVs and response MVs (i.e. k1 = k2 = k3 = 10), and there were jq number of not associated MVs (i.e. j1 = 990, j2 = 990, j3 = 90). The number of samples are denoted by n samples (i.e. Xq∈ℝn×pq with kq associated MVs and jq not associated MVs, pq = kq + jq), and in the first three simulation studies n varied from 1, 100, and 250.

X1 and X2 were generated from a multivariate normal distribution with mean 0 and covariance matrix Σ, and their response MVs in X3 was generated from LVs ζ1 and ζ2, as follows;
Σ=I2000

Replace Σ1001:1010,1:10=Σ1:10,1001:1010′=H,

where H∈ℝ10×10 distributed over N(0.3,0.05)

D∼N(0,Σ) where D∈ℝn×2000

X1=D1:n,1:1000 and X2=D1:n,1001:2000



Σ is a p1 + p2 dimensional identity matrix where elements Σ1001:1010,1:10=Σ1:10,1001:1010′ were replaced with H, where H∈ℝ10×10 was distributed over N(0.3,0.05). D was sampled from the multivariate normal distribution with mean 0 and covariance matrix Σ, and D was used to generate X1 and X2. Next, the weight vectors were generated;
(5) wq=(wq(1),wq(2),...,wq(k1),wq(k1+1),...wq(p1)), wq(1:k1)=wqassociated, wq(kq+1:pq)=0



The associated k MVs had higher regression weights with their LVs (with weights w1associated = 0.7, w2associated = 0.6, w3associated = 0.3) than the not associated jq MVs (i.e. wq=(wq1,wq2,...,wqkq,wqkq+1,...wqpq), wq(1:kq)=wqassociated, wq(kq+1:pq)=0). The LVs were generated as a linear combination of the MVs and weights,
(6) ζ1=X1w1 and ζ2=X2w2



X3 was generated with from ζ1 and ζ2. The k3 associated LVs were sampled from the normal distribution with mean θ1ζ1 + θ2ζ2 (where θq is the regression coefficient from Eq. (1), with θ1 = 0.8 and θ2 = 0.7) and standard deviation 1−(w3)2. The j3 not associated variables were sampled from the standard normal distribution;
(7) X3∈ℝn×100

(8) For i=1,...,k3:
 X3(i) distributed N(θ1ζ1+θ2ζ2,1−(w3)2)



(9) For i=k3+1,...,p3:
 X3(i) distributed N(0,1)





In addition, we designed a fourth simulation study, where the size of the data resambled the size of the omics data sources, described in “Results” section (i.e. p1 = 360000, p2 = 18000, p3 = 47, k1 = k2 = 40, k3 = 10, and n = 37).

Simulation study results
We generated data as described in above with three different sample sizes, i.e. n=50, n=100, n=250. To assess msPLS’s ability to identify the kq associated MVs from explanatory data sources X1 and X2, we used the true-positive rate (TPR) and true-negative rate (TNR) measures over 1000 simulations.

TPR measures the proportion of associated MVs included in the final model (i.e. those that are assigned to non-zero w weights) to either the number of associated MVs that were generated, or to the total number of non-zero w weights, whichever is smaller (i.e. TPRq=∑i=1kqI(wq(i)≠0)/min(kq,∑i=1pqI(wq(i)≠0))). TPR ranges from 0.61 to 0.99 and increases with increasing sample size when the variable size held constant (Table 7).
Table 7 True-positive rate (TPR) and true-negative rate (TNR) results of the simulation study

	n = 50	n = 100	n = 250	n = 37	
TPRX1	0.67	0.93	0.99	0.61	
TPRX2	0.66	0.94	0.99	0.72	
TNRX1	0.99	0.99	0.99	0.99	
TNRX2	0.99	0.99	0.99	0.99	


TNR measures the proportion of not associated MVs excluded from the model to the number of not associated MVs that were generated (i.e. TNRq=∑i=kq+1pqI(wq(i)=0)/jq). TNR rates resulted in 0.99 and were not affected by the sample size (Table 7).

We assessed the statistical significance of the resulting models in respect to the optimised OFs through permutation, and the confidence intervals of the optimised OFs were constructed through bootstrapping (see the “Selecting the optimal penalisation parameters and assessing the statistical significance of the resulting model” section). All the three models obtained on the three different sample sizes with constant variable size were statistically significant, and the confidence interval of the optimised OFs shrank with increased sample size (Fig. 7). For n=50, the optimised OF with respect to X3 resulted in 114.21 (95% CI [85.02, 163.43], p-value <0.001), for n=100 the optimised OF resulted in 117.12 (95% CI [71.58, 142.69], p-value <0.001), and for n=250 the optimised OF resulted in 123.61 (95% CI [91.04, 130.94], p-value <0.001).
Fig. 7 The null distributions of the optimisation criteria (with respect to X3) for the simulated data with different sample sizes (n = 50, 100, 250), obtained after 1000 permutations. The red bars indicate the optimisation criteria obtained applying msPLS to the original data with the optimal λ1 parameters for UST. The red dots are the bootstrapped values, and the dashed red bars are the 95% confidence intervals



Availability and Requirements
Project name: msPLS implementation

Project home page: http://uva.csala.me/mspls and https://github.com/acsala/2018_msPLS

Operating system(s): Platform independent

Programming language: R

Other requirements: additional R packages listed in the source code, freely available from the Comprehensive R Archive Network online

License: MIT

Any restrictions to use by non-academics: MIT license applies

Supplementary information

Additional file 1 Appendix: Supplementary materials for the proposed method and results in pdf file format.

 



Additional file 2 Supplementary materials for the gene set enrichment analysis results of the Marfan data, obtained from Reactome in coma separated file format.

 



Additional file 3 Supplementary OMIM Gene Map Retrieval results of the Marfan data, obtained from OMIM in xls file format.

 



Additional file 4 Supplementary co-expression pattern results of the Marfan data, obtained from Gene Mania in txt file format.

 



Additional file 5 Supplementary gene set enrichment analysis results of the Chronic lymphocytic leukaemia data analyzed by MOFA. Results are obtained by the MOFA R package and exported as txt file format.

 



Additional file 6 Supplementary gene set enrichment analysis results of the Chronic lymphocytic leukaemia data analyzed by msPLS. Results are obtained by the MOFA R package and exported as txt file format.

 



Additional file 7 Supplementary material on the overlapping gene set enrichment analysis results between msPLS and MOFA on the Chronic lymphocytic leukaemia data. Results are obtained by the MOFA R package and exported as txt file format.

 


Abbreviations
CCACanonical correlation analysis

CCLChronic lymphocytic leukaemia

CIConfidence interval

ENeTElastic net

LVsLatent variables

LASSOLeast absolute shrinkage and selection operator

MVsManifest variables

MOFAMulti-omics factor analysis

msPLSMultiset sparse partial least squares path modeling

OFObjective function

OMIMOnline mendelian inheritance in man

PLS-PMPartial least squares path modeling

RDARedundancy analysis

TNRTrue-negative rate

TPRTrue-positive rate

USTUnivariate soft thresholding

Publisher’s Note

Springer Nature remains neutral with regard to jurisdictional claims in published maps and institutional affiliations.

Supplementary information
Supplementary information accompanies this paper at 10.1186/s12859-019-3286-3.

Acknowledgements
This work was previously presented at the 40th Annual Conference of the International Society for Clinical Biostatistics. The authors would like to thank the anonymous reviewer and the editor for their valuable comments and suggestions.

Authors’ contributions
AHZ designed the idea and supervised the study process. ACS analysed the data, implemented the results and wrote the manuscript. AHZ and MHH revised the manuscript. All authors read and approved the final manuscript.

Funding
Not applicable.

Availability of data and materials
An R implementation of msPLS that contains instructions for data simulation and analysis is available at http://uva.csala.me/mspls. The Marfan data analysed during the current study are not publicly available due to privacy reasons, and the Chronic lymphocytic leukaemia data are available in the MOFA R package, https://github.com/bioFAM/MOFA.

Consent for publication
Not applicable.

Competing interests
The authors declare that they have no competing interests.
==== Refs
References
1 Timpson NJ  Greenwood CMT  Soranzo N  Lawson DJ  Richards JB   Genetic architecture: the shape of the genetic contribution to human traits and disease Nat Rev Genet 2017 19 2 110 24 10.1038/nrg.2017.101 29225335 
2 Karczewski KJ  Snyder MP   Integrative omics for health and disease Nat Rev Genet 2018 19 5 299 310 10.1038/nrg.2018.4 29479082 
3 Huang S  Chaudhary K  Garmire LX   More Is Better: Recent Progress in Multi-Omics Data Integration Methods Front Genet 2017 8 JUN 1 12 28179914 
4 Tenenhaus A  Tenenhaus M   Regularized generalized canonical correlation analysis for multiblock or multigroup data analysis Eur J Oper Res 2014 238 2 391 403 10.1016/j.ejor.2014.01.008 
5 Tenenhaus A  Philippe C  Guillemot V  Le Cao K-A  Grill J  Frouin V   Variable selection for generalized canonical correlation analysis Biostatistics 2014 15 3 569 83 10.1093/biostatistics/kxu001 24550197 
6 Li W  Zhang S  Liu C-C  Zhou XJ   Identifying multi-layer gene regulatory modules from multi-dimensional genomic data Bioinformatics 2012 28 19 2458 66 10.1093/bioinformatics/bts476 22863767 
7 Karaman I  Norskov NP  Yde CC  Hedemann MS  Bach Knudsen KE  Kohler A   Sparse multi-block PLSR for biomarker discovery when integrating data from LC–MS and NMR metabolomics Metabolomics 2015 11 2 367 379 10.1007/s11306-014-0698-y 
8 Hotelling H   Relations Between Two Sets of Variates Biometrika 1936 28 3/4 321 10.2307/2333955 
9 Csala A  Hof MH  Zwinderman AH   Multiset sparse redundancy analysis for high-dimensional omics data Biom J 2018 November 2017 1 18 
10 van den Wollenberg AL   Redundancy analysis an alternative for canonical correlation analysis Psychometrika 1977 42 2 207 19 10.1007/BF02294050 
11 Argelaguet R  Velten B  Arnol D  Dietrich S  Zenz T  Marioni JC  Buettner F  Huber W  Stegle O   Multi-Omics Factor Analysis—a framework for unsupervisedintegration of multi-omics data sets Mole Syst Biol 2018 14 6 8124 
12 Kim M  Tagkopoulos I   Data integration and predictive modeling methods for multi-omics datasets Mole omics 2018 14 1 8 25 10.1039/C7MO00051K 
